start_time,end_time,wav_file,emotion,V,A,D,speaker,transcriptions
105.76,109.09,Ses01M_impro01_F020,ang,1.0,4.0,5.0,Ses01F,Don't talk to me like I'm a child.
109.19,114.1025,Ses01M_impro01_F021,ang,1.0,4.5,5.0,Ses01F,Do you know how long I've been working here? How long have you lived in California?
114.13,124.82,Ses01M_impro01_F022,ang,1.0,5.0,5.0,Ses01F,"Maybe you never been to the D.M.V. before, maybe you should get back in line.  You know what?  sit in line again and if you get my number ask for different one."
132.89,136.6025,Ses01M_impro01_F024,neu,3.0,2.5,3.0,Ses01F,Uh huh.  I didn't come here get in yelling match either.
137.06,140.49,Ses01M_impro01_F025,neu,3.0,3.0,4.0,Ses01F,They don't pay me enough to deal people like you.
17.66,20.14,Ses01M_impro01_M003,neu,2.5,3.0,2.5,Ses01M,"Yes, Jones."
54.49,56.71,Ses01M_impro01_M010,neu,2.0,3.0,3.0,Ses01M,"No, I don't have a passport."
96.91,100.53,Ses01M_impro01_M020,ang,1.5,4.5,4.0,Ses01M,Did you even look at the form?  I filled it out all these questions--
118.835,122.18,Ses01M_impro01_M025,ang,1.5,4.0,4.5,Ses01M,I am not...I'm not getting to back that line.
148.0,149.12,Ses01M_impro01_M030,ang,1.5,3.0,4.0,Ses01M,Why?
149.18,151.85,Ses01M_impro01_M031,ang,1.5,3.5,4.5,Ses01M,"Why, because I'm sick of talking to you."
151.85,157.36,Ses01M_impro01_M032,ang,1.5,4.5,4.5,Ses01M,"'Cause you're obviously not talking to me, you're just yelling at me, berating me and telling me I can't fill out forms right."
8.0737,11.47,Ses01M_impro02_F000,neu,3.0,2.5,2.5,Ses01F,What's happening?
85.84,89.14,Ses01M_impro02_F009,sad,2.5,2.5,2.5,Ses01F,I don't even know what to tell you.
90.39,93.65,Ses01M_impro02_F010,sad,2.5,2.5,3.0,Ses01F,What about the birthday party?
144.54,148.6,Ses01M_impro02_F013,sad,3.0,3.5,3.5,Ses01F,You're going with the same ones?
157.42,160.11,Ses01M_impro02_F015,sad,2.5,2.0,2.5,Ses01F,It's not the same though.
172.41,177.35,Ses01M_impro02_F017,sad,4.0,3.5,3.0,Ses01F,Mm hmm.  We'll build a bunker and never come out.
201.7575,204.05,Ses01M_impro02_F019,sad,3.0,3.0,3.0,Ses01F,Don't say that.
4.5582,7.86,Ses01M_impro02_M000,neu,3.0,2.5,2.5,Ses01M,"Hey, Joy come in here."
13.76,17.52,Ses01M_impro02_M001,sad,2.0,2.0,3.5,Ses01M,I have to go back.
19.33,23.63,Ses01M_impro02_M002,sad,2.5,2.5,2.5,Ses01M,I just got a letter I have to go back.
27.11,29.825,Ses01M_impro02_M003,sad,2.0,2.5,3.0,Ses01M,First thing tomorrow morning.
49.66,58.18,Ses01M_impro02_M007,sad,2.0,3.0,3.0,Ses01M,"The National Guard is I guess really spread thin and then everyone has to go.  We all have to go back, my whole companies going back."
75.73,78.6525,Ses01M_impro02_M009,sad,2.0,2.5,3.5,Ses01M,"So yeah, we leave tomorrow..."
79.18,81.86,Ses01M_impro02_M010,sad,2.0,2.0,2.5,Ses01M,...we're all shipping out.
82.09,86.28,Ses01M_impro02_M011,sad,2.5,2.5,3.5,Ses01M,I just got I feel like I'm in shock actually.
88.825,90.655,Ses01M_impro02_M012,sad,3.0,1.5,1.5,Ses01M,I don't know.
95.45,99.875,Ses01M_impro02_M013,sad,1.5,3.0,3.5,Ses01M,I guess you're just going to have to have it without me.
106.1,114.44,Ses01M_impro02_M014,sad,2.0,2.0,3.5,Ses01M,"Hey listen, it's going to be okay though, all right?"
115.0275,117.31,Ses01M_impro02_M015,sad,2.0,2.0,2.5,Ses01M,You're going to be fine.
122.03,126.42,Ses01M_impro02_M016,sad,2.5,3.0,3.5,Ses01M,"I'm going to be fine too, okay?"
131.06,137.74,Ses01M_impro02_M017,sad,3.0,2.0,3.0,Ses01M,I know I have a good... I have a really good group of guys with me.
137.75,140.94,Ses01M_impro02_M018,sad,3.0,2.0,3.5,Ses01M,We're going to be okay.
149.06,152.58,Ses01M_impro02_M019,sad,3.0,2.0,3.0,Ses01M,Do promise me you're going to take a lot of pictures.
154.43,156.51,Ses01M_impro02_M020,sad,3.5,1.5,3.0,Ses01M,I know.
163.8,167.56,Ses01M_impro02_M021,sad,2.5,2.5,2.5,Ses01M,I just wish there was something I could do.
170.94,173.01,Ses01M_impro02_M022,sad,3.5,3.0,2.5,Ses01M,Run away?
183.77,189.08,Ses01M_impro02_M023,sad,1.5,2.5,3.5,Ses01M,"I really don't want to go, I don't want to go..."
214.59,217.04,Ses01M_impro02_M025,sad,3.0,2.5,3.5,Ses01M,I love you.
113.79,116.7,Ses01M_impro03_F017,neu,3.0,2.0,2.5,Ses01F,I don't know get it in cash.
117.21,118.47,Ses01M_impro03_F018,neu,3.5,2.5,3.0,Ses01F,Yeah.
128.06,131.59,Ses01M_impro03_F021,neu,3.5,3.0,3.5,Ses01F,"Oh yeah, absolutely, absolutely."
13.26,16.87,Ses01M_impro03_M003,neu,3.5,2.5,2.5,Ses01M,"Well, she's not a citizen so she wants to get a visa."
32.05,39.5125,Ses01M_impro03_M006,neu,4.0,4.0,3.0,Ses01M,"She's actually from England, I think.  Well she- she spoke English but she had an accent. I didn't even ask."
87.42,90.96,Ses01M_impro03_M014,neu,3.0,3.0,3.0,Ses01M,Yeah.  Make her like open the bank account and stuff too.
115.84,117.89,Ses01M_impro03_M018,neu,3.0,2.0,2.5,Ses01M,Just cash hardcore.
125.32,134.0075,Ses01M_impro03_M021,neu,3.5,3.0,3.5,Ses01M,And then we can honeymoon.  I want to go tropical though like Bahamas- --or like Tahiti or something. I just want to like beach and like drink.
9.0256,11.695,Ses01M_impro04_F000,neu,2.5,2.5,3.5,Ses01F,You seem kind of down.
21.3952,23.2492,Ses01M_impro04_F002,neu,2.5,2.5,3.0,Ses01F,What do you mean?
31.256,34.4725,Ses01M_impro04_F003,neu,2.5,2.0,3.0,Ses01F,There's a lot of people looking for jobs.
47.75,50.5,Ses01M_impro04_F004,neu,2.5,2.5,2.5,Ses01F,"I don't know, I mean, I just don't think..."
63.33,66.63,Ses01M_impro04_F005,neu,3.0,2.0,2.5,Ses01F,Did you ever think it might be your attitude that's...
67.45,74.04,Ses01M_impro04_F006,neu,2.5,2.0,3.0,Ses01F,"I don't know just sometimes you get kind of... No, I'm not saying that.  I just--"
74.21,77.53,Ses01M_impro04_F007,neu,3.0,3.0,2.5,Ses01F,...has anyone ever just said anything like that to you before?
84.99,87.2706,Ses01M_impro04_F008,neu,3.0,3.5,3.0,Ses01F,"Right, sure."
87.29,91.63,Ses01M_impro04_F009,neu,2.5,2.5,3.5,Ses01F,"But I mean you kind of got to, you got to fake it 'til you feel it, right?"
95.19,103.235,Ses01M_impro04_F010,neu,2.5,3.0,3.5,Ses01F,I'm just saying that if I was looking to hire somebody in the--or kind of... No. No. No.
104.73,116.885,Ses01M_impro04_F011,neu,2.5,3.5,3.5,Ses01F,No.  I'm just saying though that if I was a person who was hiring somebody I-- --would not hire someone who was angry or upset.
118.0,119.79,Ses01M_impro04_F012,neu,2.5,3.0,3.5,Ses01F,No.
120.22,125.24,Ses01M_impro04_F013,neu,2.5,3.0,2.5,Ses01F,"Well, you know a little.  If you were to listen to--"
128.79,131.74,Ses01M_impro04_F014,neu,3.0,2.5,3.5,Ses01F,I just don't want you to fly off the handle.
135.94,138.22,Ses01M_impro04_F015,neu,3.0,2.5,2.5,Ses01F,You kind of have a short fuse.
138.5,139.99,Ses01M_impro04_F016,neu,2.5,2.5,2.5,Ses01F,Yeah.
141.06,145.04,Ses01M_impro04_F017,neu,3.0,3.0,2.5,Ses01F,"Like this, right now we're trying have a conversation."
145.21,153.05,Ses01M_impro04_F018,neu,2.5,3.5,3.5,Ses01F,We're trying to have a conversation and you seem extremely hostile. You keep cutting me off.
153.75,157.795,Ses01M_impro04_F019,neu,2.5,3.0,4.0,Ses01F,I can't finish the sentence with you without you jumping in...
157.97,160.35,Ses01M_impro04_F020,neu,2.5,3.0,3.5,Ses01F,...and you're always right.
162.17,164.99,Ses01M_impro04_F021,neu,3.5,2.5,3.0,Ses01F,You have an excuse for everything.
166.29,172.94,Ses01M_impro04_F022,neu,3.0,3.0,3.5,Ses01F,I'm just saying that maybe you should take in some information before you produce more of your own.
178.1672,181.0057,Ses01M_impro04_F023,neu,4.0,3.5,3.0,Ses01F,[BREATHING]
186.3825,189.6225,Ses01M_impro04_F025,neu,3.0,3.5,3.0,Ses01F,"Well, what kind of field are you looking to go into?"
119.31,120.59,Ses01M_impro04_M014,ang,2.5,2.5,2.5,Ses01M,What?
139.46,147.2,Ses01M_impro04_M018,ang,1.5,5.0,4.5,Ses01M,"Okay. Okay no, no, no, no okay no, I need to hear this more. Come on, bring it."
172.34,178.643,Ses01M_impro04_M023,ang,2.0,4.5,5.0,Ses01M,I'm like a sponge I'm like soaked up with all this information for like three years I'm just dying for a job to like put it in to.
189.3,190.8275,Ses01M_impro04_M025,neu,4.5,4.5,1.0,Ses01M,That's it.
2.2687,4.32,Ses01M_impro05_F000,neu,3.0,3.0,3.0,Ses01F,Can I help you?
7.23,9.88,Ses01M_impro05_F001,neu,3.0,2.5,3.5,Ses01F,I need a little more information.
10.1725,13.7,Ses01M_impro05_F002,neu,3.0,2.5,3.5,Ses01F,What- What flight did you come in on?
15.125,16.415,Ses01M_impro05_F003,neu,3.0,3.5,2.5,Ses01F,Georgia?
17.97,22.03,Ses01M_impro05_F004,neu,3.0,3.0,3.5,Ses01F,"There's no need for you to raise your voice, sir."
22.2,25.06,Ses01M_impro05_F005,neu,2.5,2.5,3.0,Ses01F,I've been college educated.
25.1125,27.86,Ses01M_impro05_F006,neu,2.5,2.5,3.0,Ses01F,I speak your language.
30.5125,33.31,Ses01M_impro05_F007,neu,2.5,2.0,3.0,Ses01F,I'm just saying you don't need to talk to me like I-
45.67,49.92,Ses01M_impro05_F011,neu,3.5,3.0,3.5,Ses01F,"Details, Details.  Well, anyhow can I--"
49.92,52.31,Ses01M_impro05_F012,neu,3.0,3.5,3.5,Ses01F,so you flew in from Atlanta...
53.7075,56.24,Ses01M_impro05_F013,neu,3.0,2.5,3.5,Ses01F,Four...Four hours ago.
58.5,60.23,Ses01M_impro05_F014,neu,3.0,2.5,3.0,Ses01F,Do you have any i-?
61.48,67.48,Ses01M_impro05_F015,neu,2.5,3.5,4.0,Ses01F,I wouldn't let you?   I was not in Atlanta. I was not in Atlanta.
67.51,73.25,Ses01M_impro05_F016,neu,2.5,3.0,4.0,Ses01F,I had nothing to do with the boarding attendance.  I'm sorry that your seat was wherever it was.
91.41,100.24,Ses01M_impro05_F017,neu,2.5,3.0,3.0,Ses01F,"I have some unfortunate news, uh, that your bag isn't going to be--"
100.24,102.86,Ses01M_impro05_F018,neu,3.0,3.0,3.5,Ses01F,--arriving any time soon.
102.92,106.17,Ses01M_impro05_F019,neu,2.0,4.0,4.0,Ses01F,I'm really sorry to tell you this but...
107.93,114.19,Ses01M_impro05_F020,neu,3.5,3.5,4.0,Ses01F,It's not.  I can offer you fifty dollars and a reimbursement gift cards for our airline...
114.19,115.47,Ses01M_impro05_F021,neu,3.0,2.5,3.0,Ses01F,...and your future...
117.22,118.7,Ses01M_impro05_F022,neu,3.0,2.5,3.0,Ses01F,No.
119.6225,121.23,Ses01M_impro05_F023,neu,3.0,2.5,3.0,Ses01F,Yes.
125.2,127.13,Ses01M_impro05_F024,neu,3.0,3.0,3.5,Ses01F,We've actually...
129.24,133.83,Ses01M_impro05_F025,neu,3.0,3.0,3.0,Ses01F,They do as matter of fact.  We don't like to publicize it because
133.83,136.87,Ses01M_impro05_F026,neu,3.0,2.0,3.0,Ses01F,people wouldn't Fly our airline.
142.65,144.12,Ses01M_impro05_F027,neu,3.0,2.5,2.5,Ses01F,What was that?
148.72,150.76,Ses01M_impro05_F028,neu,2.5,2.0,3.0,Ses01F,That's unfortunate.
155.57,157.29,Ses01M_impro05_F029,neu,2.5,2.5,2.5,Ses01F,That's too bad.
158.87,160.93,Ses01M_impro05_F030,neu,2.5,2.5,3.5,Ses01F,I wish I could give it to you.
161.34,162.59,Ses01M_impro05_F031,neu,2.5,3.0,2.5,Ses01F,I wish I-
163.69,166.1,Ses01M_impro05_F032,neu,2.0,2.5,3.5,Ses01F,That's not - no.
166.37,167.6,Ses01M_impro05_F033,neu,3.0,2.5,3.0,Ses01F,No.
173.09,178.46,Ses01M_impro05_F034,neu,2.0,3.5,3.5,Ses01F,We have plenty of aggressive searching going on it's not there.  Someone's taken it.
26.1923,31.08,Ses01M_impro05_M004,ang,1.5,4.0,4.5,Ses01M,Are you insinuating that I don't have a college education and that- for some reason that makes you a better person than I am?
31.78,34.83,Ses01M_impro05_M005,ang,1.0,4.5,5.0,Ses01M,"Listen, shut your smug mouth, okay?  I don't need that."
34.85,37.67,Ses01M_impro05_M006,ang,1.0,4.5,5.0,Ses01M,I've been sitting here for four hours.
37.715,41.47,Ses01M_impro05_M007,ang,1.0,4.5,4.5,Ses01M,You people have just been tossing me around like a used hanky.
42.835,46.02,Ses01M_impro05_M008,ang,1.0,4.0,5.0,Ses01M,You work here.
105.39,107.46,Ses01M_impro05_M015,neu,2.5,2.0,3.0,Ses01M,Okay.
134.9988,137.5,Ses01M_impro05_M020,ang,2.0,3.0,3.5,Ses01M,Probably people that work for your company huh?
137.5,143.35,Ses01M_impro05_M021,ang,1.5,4.0,4.5,Ses01M,Do you know what was in that little bag that I could have just easily put in overhead compartment but no I had to check?
143.52,149.35,Ses01M_impro05_M022,ang,1.5,4.0,4.5,Ses01M,My computer which has all of my data which I'm collecting right now.
149.88,156.39,Ses01M_impro05_M023,ang,1.0,3.5,5.0,Ses01M,Yeah it's really unfortunate you know why because I'm going to get fired if I don't get that.  So I need to have that back.
156.46,159.96,Ses01M_impro05_M024,ang,1.5,4.0,4.5,Ses01M,"Fifty dollars is not going to cover me for my job, okay?"
160.02,167.01,Ses01M_impro05_M025,ang,2.0,4.5,4.0,Ses01M,Well you need to find it. Can I just go back there and look through the bags?  Can I just go back there and just go through maybe I'll find it.
167.01,173.73,Ses01M_impro05_M026,ang,1.5,5.0,4.5,Ses01M,It'll be a lot more than what you're doing sitting here and just give me lip service.  I'd like to go back at least do some aggressive searching for my stuff.
175.2775,181.46,Ses01M_impro05_M027,ang,1.5,4.0,4.0,Ses01M,"Sure, yeah right you have plenty of aggressive searching going on, aggressive searching, drinking coffee and smoking cigarettes."
181.495,186.82,Ses01M_impro05_M028,ang,1.5,4.5,4.5,Ses01M,I know what you guys do when you're not working you're union people; you just sit around on your ass.
201.2825,203.71,Ses01M_impro05_M031,ang,1.0,5.0,4.5,Ses01M,Thank you very much.
10.0955,12.68,Ses01M_impro06_F000,neu,3.0,2.5,2.0,Ses01F,You okay?
23.26,26.3875,Ses01M_impro06_F001,neu,3.0,2.0,2.5,Ses01F,What's happened?
39.43,41.75,Ses01M_impro06_F002,neu,3.0,2.0,2.5,Ses01F,You don't have to if you don't want to.
61.86,64.65,Ses01M_impro06_F003,sad,2.5,2.0,2.5,Ses01F,I'm sorry to hear that.
67.277,70.12,Ses01M_impro06_F004,sad,2.5,2.0,2.0,Ses01F,You've been taking care of it all?
70.205,72.2704,Ses01M_impro06_F005,sad,2.5,2.0,3.5,Ses01F,Oh Jesus.
76.5016,79.03,Ses01M_impro06_F006,sad,3.0,2.0,2.5,Ses01F,He sick for awhile?
87.2562,89.47,Ses01M_impro06_F007,neu,3.0,2.0,3.0,Ses01F,Was it an accident?
94.62,96.52,Ses01M_impro06_F008,neu,2.5,2.0,2.5,Ses01F,how was sick?
97.45,101.42,Ses01M_impro06_F009,neu,2.5,3.0,3.0,Ses01F,"Well, I'm confused.  He was sick or it was an accident?"
101.5,105.8675,Ses01M_impro06_F010,neu,2.5,3.0,3.0,Ses01F,Oh. Really fast? Oh.
107.02,108.56,Ses01M_impro06_F011,neu,2.5,2.0,2.5,Ses01F,Yeah.
112.615,113.9775,Ses01M_impro06_F012,neu,2.5,2.5,2.5,Ses01F,Yeah.
117.85,120.8,Ses01M_impro06_F013,neu,2.5,3.0,3.0,Ses01F,"Totally, yeah."
131.1825,132.555,Ses01M_impro06_F014,neu,3.0,2.5,2.5,Ses01F,Mmhmm.
143.9425,145.16,Ses01M_impro06_F015,neu,3.0,2.5,2.5,Ses01F,Lock
145.94,147.78,Ses01M_impro06_F016,neu,3.0,2.0,2.5,Ses01F,Mmhmm.
148.265,150.71,Ses01M_impro06_F017,neu,2.5,3.0,3.0,Ses01F,The plans you make [GARBAGE].
157.23,159.57,Ses01M_impro06_F018,neu,2.5,3.0,3.0,Ses01F,It leaves a hole for you too.
159.75,163.9425,Ses01M_impro06_F019,neu,3.0,2.5,3.0,Ses01F,"It leaves a hole for you too, in your plans together."
178.3706,181.43,Ses01M_impro06_F020,neu,2.5,2.5,3.5,Ses01F,It gets better.
184.26,186.2647,Ses01M_impro06_F021,neu,2.5,2.0,2.5,Ses01F,Mmhmm.
188.97,190.92,Ses01M_impro06_F022,neu,2.5,2.0,2.5,Ses01F,MMhmm.
197.06,199.05,Ses01M_impro06_F023,neu,3.0,2.0,2.5,Ses01F,Mmhmm.
200.3676,203.16,Ses01M_impro06_F024,neu,3.0,2.0,3.0,Ses01F,How long did you know each other?
208.8826,210.7397,Ses01M_impro06_F025,neu,2.5,2.0,2.5,Ses01F,That's a long time.
214.6701,217.6415,Ses01M_impro06_F026,neu,3.0,3.0,3.0,Ses01F,It's good that you were there.
233.02,235.13,Ses01M_impro06_F027,neu,3.0,2.0,2.5,Ses01F,Yeah.
239.1062,242.6985,Ses01M_impro06_F028,neu,3.0,2.0,2.5,Ses01F,Are there things you wish you'd done differently?
12.4633,16.51,Ses01M_impro06_M000,sad,3.0,2.5,2.0,Ses01M,"Yeah, I'm just-- yeah"
19.1808,22.89,Ses01M_impro06_M001,sad,3.0,2.0,3.0,Ses01M,"Just kind of feel numb, you know."
25.7888,30.0906,Ses01M_impro06_M002,sad,2.5,2.0,2.0,Ses01M,You didn't even hear?
31.76,35.36,Ses01M_impro06_M003,sad,2.5,2.5,2.5,Ses01M,[BREATHING] Umm.
36.11,40.0,Ses01M_impro06_M004,sad,2.0,3.0,3.5,Ses01M,God I've told this story so many times. Umm.
41.22,44.6825,Ses01M_impro06_M005,sad,2.0,2.5,3.0,Ses01M,I just...I just basically lost someone that was really close to me.
46.41,61.99,Ses01M_impro06_M006,sad,1.5,2.5,3.5,Ses01M,"And I've kind of been dealing with all of the...the stuff, you know the hospital and people work because..."
63.63,67.63,Ses01M_impro06_M007,sad,2.0,2.0,2.5,Ses01M,"He kind of didn't have anyone to take care of that for him, so--"
71.79,76.0581,Ses01M_impro06_M008,sad,2.0,2.0,3.0,Ses01M,It's just really...really messed up.
79.2956,82.6661,Ses01M_impro06_M009,sad,1.5,2.5,2.5,Ses01M,No.
83.7526,87.234,Ses01M_impro06_M010,sad,1.5,3.0,3.0,Ses01M,Just like it.
89.295,95.89,Ses01M_impro06_M011,sad,2.0,2.5,3.0,Ses01M,"No, I mean it just came on really quick, you know I mean it was a [GARBAGE] it was a sickness but it just --"
96.5029,97.96,Ses01M_impro06_M012,sad,3.0,2.0,2.5,Ses01M,What?
100.6075,105.74,Ses01M_impro06_M013,sad,2.5,3.0,3.0,Ses01M,"He was sick. He got sick. He got sick but it happened really, really fast, you know."
105.84,109.16,Ses01M_impro06_M014,sad,2.5,3.0,3.5,Ses01M,It was kind of like boom... done
109.59,114.61,Ses01M_impro06_M015,sad,2.5,3.0,3.0,Ses01M,It's just really weird because he was really young you know and it kind of like...
115.9875,118.25,Ses01M_impro06_M016,sad,2.5,2.5,3.0,Ses01M,--it just kind of freaks you out.
123.15,146.89,Ses01M_impro06_M017,sad,1.5,3.0,4.5,Ses01M,So weird you know that like one days it's like you know sounds so stupid but like one day someone's here. And like next day you know they're not here and it just kind of makes you like think about like life and mortality and like that kind of stuff.  You just like used to take for granted--you know.
150.05,153.93,Ses01M_impro06_M018,sad,2.5,2.0,3.0,Ses01M,"Exactly, you know, and like he had so many plans and he was going to do..."
154.55,157.4,Ses01M_impro06_M019,sad,2.0,2.5,3.0,Ses01M,"so many things, you know?"
159.35,160.74,Ses01M_impro06_M020,sad,3.0,2.5,2.0,Ses01M,What?
163.73,165.86,Ses01M_impro06_M021,sad,2.0,2.0,3.5,Ses01M,Yeah.
181.8077,184.86,Ses01M_impro06_M022,sad,2.5,2.0,3.0,Ses01M,"He was a really, really good guy."
186.5973,189.55,Ses01M_impro06_M023,sad,2.5,2.0,3.5,Ses01M,A lot of people loved him.
193.13,197.51,Ses01M_impro06_M024,sad,1.5,3.0,3.5,Ses01M,"You know, it's like affecting a lot of people it's not just me, you know?"
202.51,203.85,Ses01M_impro06_M025,sad,3.0,2.0,2.5,Ses01M,Umm...
205.65,208.5721,Ses01M_impro06_M026,sad,2.5,3.0,3.5,Ses01M,For like eight years.
210.21,212.22,Ses01M_impro06_M027,sad,2.5,2.0,2.5,Ses01M,Yeah.
217.5175,221.8768,Ses01M_impro06_M028,sad,3.5,2.5,4.0,Ses01M,"Yeah, I'm glad I was there. Glad I- glad I got to be there."
225.32,227.51,Ses01M_impro06_M029,sad,2.0,2.5,3.0,Ses01M,"So weird,"
227.54,234.26,Ses01M_impro06_M030,sad,1.5,3.0,4.5,Ses01M,"like I can't...it's like you know it's like ""pinch me"" it's like I can't believe like I'm dealing with this, you know."
7.63,8.57,Ses01M_impro07_F000,neu,4.0,2.0,2.5,Ses01F,Yeah.
58.78,60.21,Ses01M_impro07_F010,neu,3.0,2.0,2.0,Ses01F,Oh.
68.64,72.35,Ses01M_impro07_F012,neu,4.0,3.0,2.5,Ses01F,Oh. Venice beach.
121.15,125.25,Ses01M_impro07_F020,neu,3.0,2.5,2.5,Ses01F,Oh. That is incredible. Is it--
192.7,195.05,Ses01M_impro07_F033,hap,3.0,3.0,3.0,Ses01F,You're like the rookie? The new kid.
195.17,205.4775,Ses01M_impro07_F034,hap,4.0,3.5,3.5,Ses01F,Just watch in five years you'll be like on the force. You carry around donuts in your back pocket... [LAUGHTER]
48.73,52.86,Ses01M_impro07_M006,hap,4.0,3.0,2.0,Ses01M,"I don't know. I should ask. Yeah, I will."
80.6825,83.82,Ses01M_impro07_M011,hap,4.0,3.0,2.5,Ses01M,Professional softball player Malibu. [LAUGHTER]
90.92,102.61,Ses01M_impro07_M013,hap,3.5,2.5,2.5,Ses01M,"Oh yeah, that would be.  Well, depends on what type of car you had, though too. I guess it would be worth it. helicopter. Yeah, helicopter.  There is a helipad there, right? Yeah, exactly."
131.95,134.62,Ses01M_impro07_M017,hap,4.0,3.5,2.5,Ses01M,They do it's--believe me it's huge.
141.34,142.68,Ses01M_impro07_M019,hap,3.5,2.5,2.5,Ses01M,It's pretty wild.
143.98,147.84,Ses01M_impro07_M020,neu,3.5,2.5,2.5,Ses01M,"Yeah, well I doubt [GARBAGE] ping pong [GARBAGE]"
172.46,175.3625,Ses01M_impro07_M026,neu,2.5,3.0,2.5,Ses01M,Yeah we have like away games and stuff.
192.22,194.25,Ses01M_impro07_M030,neu,3.0,2.5,1.5,Ses01M,But you know I'm like [GARBAGE].
196.38,199.86,Ses01M_impro07_M032,hap,4.0,3.0,2.5,Ses01M,I'm going to have a mustache...On the force...
204.81,206.6,Ses01M_impro07_M033,hap,3.5,2.5,1.5,Ses01M,Pull over..
5.3661,9.615,Ses02F_impro01_F000,neu,4.0,3.0,2.0,Ses02F,"Hi. Excuse me.  Um, I'd like to put in this application for my registration."
